gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
1051686,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051686?gameHash=49445cd9504b323c&tab=overview,LCK,2019-1,2/3/2019 3:58,3.5,2,9.02,5,Blue,Support,Life,Gen.G,Braum,Lucian,Sion,Cassiopeia,Jax,Camille,32.25,1,0,1,8,11,3,0,0,0,0,0,0,0,9.5409,0,0,0.434108527,0,18.02461667,3,0,0,0,0,0,0,0,0,0,1,,1,13.0101,1,1,10,3,1,29.47593333,1,0,4389,136.0930233,0.095369505,0.157111189,52,1.612403101,0.379562044,5,0.15503876,15,15, , ,10956,208.7751938,7325,-0.006802721,62,0,0,0,1.92248062,2646,2657,-11,3969,4426,-457,3059,3221,-162,16,20,-4,24,40,-16
1051686,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051686?gameHash=49445cd9504b323c&tab=overview,LCK,2019-1,2/3/2019 3:58,3.5,2,9.02,6,Red,Top,Rascal,Kingzone DragonX,Ryze,Aatrox,Akali,Lissandra,Zac,Rakan,32.25,0,1,1,0,3,11,0,0,0,0,0,0,0,9.5409,0.031007752,0.062015504,0.434108527,0,18.02461667,0,3,0,0,0,0,0,0,0,0,0,,0,13.0101,0,0,3,10,0,29.47593333,0,1,9768,302.8837209,0.269462069,0.23581666,20,0.620155039,0.151515152,5,0.15503876,9,9, , ,12532,257.6434109,12810,0.063217234,289,36,31,0,10.07751938,3118,3715,-597,5380,6014,-634,4508,5001,-493,83,102,-19,147,155,-8
1051686,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051686?gameHash=49445cd9504b323c&tab=overview,LCK,2019-1,2/3/2019 3:58,3.5,2,9.02,7,Red,Jungle,Cuzz,Kingzone DragonX,Sejuani,Aatrox,Akali,Lissandra,Zac,Rakan,32.25,0,0,2,1,3,11,0,0,0,0,0,0,0,9.5409,0,0.031007752,0.434108527,0,18.02461667,0,3,0,3,0,0,0,0,0,0,0,,0,13.0101,0,0,3,10,0,29.47593333,0,1,2339,72.52713178,0.064524138,0.133163048,19,0.589147287,0.143939394,22,0.682170543,14,16, , ,8915,145.4883721,8900,-0.002805049,26,141,107,4,5.178294574,2866,3085,-219,4296,5141,-845,3127,3512,-385,57,59,-2,86,79,7
1051686,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051686?gameHash=49445cd9504b323c&tab=overview,LCK,2019-1,2/3/2019 3:58,3.5,2,9.02,8,Red,Middle,PawN,Kingzone DragonX,Talon,Aatrox,Akali,Lissandra,Zac,Rakan,32.25,0,2,3,1,3,11,0,0,0,0,0,0,0,9.5409,0.062015504,0.062015504,0.434108527,0,18.02461667,0,3,0,0,0,0,0,0,0,0,0,,0,13.0101,0,0,3,10,0,29.47593333,0,1,4774,148.0310078,0.131696552,0.228863346,14,0.434108527,0.106060606,18,0.558139535,10,11, , ,12287,250.0465116,11275,-0.04972973,299,6,0,5,9.457364341,3263,3397,-134,5437,5533,-96,4724,4911,-187,89,98,-9,143,152,-9
1051686,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051686?gameHash=49445cd9504b323c&tab=overview,LCK,2019-1,2/3/2019 3:58,3.5,2,9.02,9,Red,ADC,Deft,Kingzone DragonX,Ezreal,Aatrox,Akali,Lissandra,Zac,Rakan,32.25,0,0,3,2,3,11,0,0,0,0,0,0,1,9.5409,0,0.186046512,0.434108527,0,18.02461667,0,3,0,0,0,0,0,0,0,0,0,,0,13.0101,0,0,3,10,0,29.47593333,0,1,17650,547.2868217,0.486896552,0.232779906,17,0.527131783,0.128787879,10,0.310077519,8,10, , ,12425,254.3255814,12120,-0.248238482,298,13,13,0,9.643410853,3674,3851,-177,5731,5845,-114,3131,3601,-470,96,96,0,145,153,-8
1051686,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051686?gameHash=49445cd9504b323c&tab=overview,LCK,2019-1,2/3/2019 3:58,3.5,2,9.02,10,Red,Support,TusiN,Kingzone DragonX,Tahm Kench,Aatrox,Akali,Lissandra,Zac,Rakan,32.25,0,0,2,3,3,11,0,0,0,0,0,0,0,9.5409,0,0,0.434108527,0,18.02461667,0,3,0,0,0,0,0,0,0,0,0,,0,13.0101,0,0,3,10,0,29.47593333,0,1,1719,53.30232558,0.04742069,0.16937704,62,1.92248062,0.46969697,13,0.403100775,19,21, , ,10191,185.0542636,7375,0.006802721,90,0,0,0,2.790697674,2657,2646,11,4426,3969,457,3221,3059,162,20,16,4,40,24,16
1051686,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051686?gameHash=49445cd9504b323c&tab=overview,LCK,2019-1,2/3/2019 3:58,3.5,2,9.02,100,Blue,Team,Team,Gen.G, ,Lucian,Sion,Cassiopeia,Jax,Camille,32.25,1,11,3,25,11,3, , , , ,1,0,0,9.5409,0.341085271,0.093023256,0.434108527,1,18.02461667,3,0,3,0,2,0,0,1,0,0,1,12.46598333,1,13.0101,1,1,10,3,1,29.47593333,1,0,46021,1427.007752, , ,137,4.248062016,1,62,1.92248062,44,45,0.619047619,0.333333333,63970,1328.837209,55680,0.059171598,977,190,121,14,36.18604651,16694,15578,1116,26502,25270,1232,20084,18711,1373,371,345,26,563,561,2
1051686,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051686?gameHash=49445cd9504b323c&tab=overview,LCK,2019-1,2/3/2019 3:58,3.5,2,9.02,200,Red,Team,Team,Kingzone DragonX, ,Aatrox,Akali,Lissandra,Zac,Rakan,32.25,0,3,11,7,3,11, , , , ,0,0,1,9.5409,0.093023256,0.341085271,0.434108527,0,18.02461667,0,3,0,3,0,0,0,0,0,0,0,12.46598333,0,13.0101,0,0,3,10,0,29.47593333,0,1,36250,1124.031008, , ,132,4.093023256,1,68,2.108527132,60,67,0.551020408,0.394366197,56350,1092.55814,52480,-0.059171598,1002,196,151,9,37.14728682,15578,16694,-1116,25270,26502,-1232,18711,20084,-1373,345,371,-26,561,563,-2
1051688,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051688?gameHash=ad055c3b75fc10aa&tab=overview,LCK,2019-1,2/3/2019 4:47,3.5,3,9.02,1,Blue,Top,Rascal,Kingzone DragonX,Akali,Lissandra,Aatrox,Tahm Kench,Braum,Gragas,43.58333333,1,4,1,2,11,11,1,0,0,0,0,0,0,10.38768333,0.091778203,0.068833652,0.504780115,0,9.203416667,3,3,0,0,0,0,0,0,0,0,1,,0,15.43486667,0,0,8,9,0,25.77071667,1,1,14163,324.9636711,0.226000511,0.273768533,22,0.504780115,0.115183246,12,0.275334608,6,6, , ,19588,320.7143403,18150,0.107402032,454,8,5,0,10.60038241,3321,3284,37,5659,5010,649,4846,4714,132,90,89,1,151,137,14
1051688,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051688?gameHash=ad055c3b75fc10aa&tab=overview,LCK,2019-1,2/3/2019 4:47,3.5,3,9.02,2,Blue,Jungle,Cuzz,Kingzone DragonX,Xin Zhao,Lissandra,Aatrox,Tahm Kench,Braum,Gragas,43.58333333,1,1,5,2,11,11,0,0,0,0,0,1,0,10.38768333,0.022944551,0.022944551,0.504780115,1,9.203416667,3,3,2,2,1,0,1,0,0,0,1,,0,15.43486667,0,0,8,9,0,25.77071667,1,1,7911,181.5143403,0.126236676,0.127383121,29,0.665391969,0.151832461,31,0.711281071,24,26, , ,12114,149.2267686,11745,-0.013110594,45,154,95,11,4.565965583,3206,3144,62,4366,4682,-316,3505,3429,76,67,62,5,84,95,-11
1051688,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051688?gameHash=ad055c3b75fc10aa&tab=overview,LCK,2019-1,2/3/2019 4:47,3.5,3,9.02,3,Blue,Middle,Naehyun,Kingzone DragonX,Lulu,Lissandra,Aatrox,Tahm Kench,Braum,Gragas,43.58333333,1,1,1,7,11,11,0,0,0,0,1,0,0,10.38768333,0.022944551,0,0.504780115,0,9.203416667,3,3,0,0,0,0,0,0,0,0,1,,0,15.43486667,0,0,8,9,0,25.77071667,1,1,4284,98.29445507,0.068360248,0.166594199,31,0.711281071,0.162303665,7,0.160611855,16,17, , ,14116,195.1617591,13925,-0.010714286,270,12,12,0,6.470363289,3428,3563,-135,5532,5380,152,4811,5027,-216,97,102,-5,149,156,-7
1051688,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051688?gameHash=ad055c3b75fc10aa&tab=overview,LCK,2019-1,2/3/2019 4:47,3.5,3,9.02,4,Blue,ADC,Deft,Kingzone DragonX,Kai'Sa,Lissandra,Aatrox,Tahm Kench,Braum,Gragas,43.58333333,1,5,3,4,11,11,0,0,0,0,0,0,0,10.38768333,0.114722753,0.160611855,0.504780115,0,9.203416667,3,3,0,1,0,0,0,0,1,0,1,,0,15.43486667,0,0,8,9,0,25.77071667,1,1,32149,737.6443595,0.513005042,0.321617016,17,0.390057361,0.089005236,32,0.734225621,4,5, , ,22031,376.7678776,21425,-0.009291521,466,43,25,0,11.67877629,3487,3526,-39,5358,5987,-629,3554,2990,564,101,71,30,158,128,30
1051688,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051688?gameHash=ad055c3b75fc10aa&tab=overview,LCK,2019-1,2/3/2019 4:47,3.5,3,9.02,5,Blue,Support,TusiN,Kingzone DragonX,Alistar,Lissandra,Aatrox,Tahm Kench,Braum,Gragas,43.58333333,1,0,1,7,11,11,0,0,0,0,0,1,0,10.38768333,0,0,0.504780115,0,9.203416667,3,3,0,0,0,0,0,0,0,0,1,,0,15.43486667,0,0,8,9,0,25.77071667,1,1,4161,95.47227533,0.066397523,0.110637131,92,2.110898662,0.481675393,17,0.390057361,24,24, , ,11259,129.6091778,9200,0.06741573,65,0,0,0,1.491395793,2497,2460,37,3771,3552,219,2936,2578,358,14,14,0,25,19,6
1051688,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051688?gameHash=ad055c3b75fc10aa&tab=overview,LCK,2019-1,2/3/2019 4:47,3.5,3,9.02,6,Red,Top,Roach,Gen.G,Urgot,Cassiopeia,Lucian,Sion,Jax,Camille,43.58333333,0,3,0,3,11,11,0,0,0,0,0,0,0,10.38768333,0.068833652,0.091778203,0.504780115,0,9.203416667,3,3,0,0,0,0,0,0,0,0,0,,1,15.43486667,1,1,9,8,1,25.77071667,1,1,11237,257.8279159,0.167526388,0.240195238,24,0.550669216,0.118226601,25,0.573613767,8,8, , ,16535,250.6646272,16300,-0.107402032,329,35,27,5,8.351816444,3284,3321,-37,5010,5659,-649,4714,4846,-132,89,90,-1,137,151,-14
1051688,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051688?gameHash=ad055c3b75fc10aa&tab=overview,LCK,2019-1,2/3/2019 4:47,3.5,3,9.02,7,Red,Jungle,Peanut,Gen.G,Lee Sin,Cassiopeia,Lucian,Sion,Jax,Camille,43.58333333,0,1,1,5,11,11,0,0,0,0,0,0,0,10.38768333,0.022944551,0.022944551,0.504780115,0,9.203416667,3,3,2,2,1,0,0,1,0,0,0,,1,15.43486667,1,1,9,8,1,25.77071667,1,1,7648,175.4799235,0.114019918,0.167354836,69,1.583173996,0.339901478,27,0.619502868,15,15, , ,13222,174.6493308,11900,0.013110594,41,170,96,29,4.841300191,3144,3206,-62,4682,4366,316,3429,3505,-76,62,67,-5,95,84,11
1051688,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051688?gameHash=ad055c3b75fc10aa&tab=overview,LCK,2019-1,2/3/2019 4:47,3.5,3,9.02,8,Red,Middle,Fly,Gen.G,Zoe,Cassiopeia,Lucian,Sion,Jax,Camille,43.58333333,0,0,3,4,11,11,0,0,0,0,0,0,1,10.38768333,0,0.022944551,0.504780115,0,9.203416667,3,3,0,0,0,0,0,0,0,0,0,,1,15.43486667,1,1,9,8,1,25.77071667,1,1,13418,307.8699809,0.200041744,0.186284986,19,0.435946463,0.093596059,7,0.160611855,10,11, , ,14083,194.4045889,14075,0.010714286,295,32,24,8,7.502868069,3563,3428,135,5380,5532,-152,5027,4811,216,102,97,5,156,149,7
1051688,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051688?gameHash=ad055c3b75fc10aa&tab=overview,LCK,2019-1,2/3/2019 4:47,3.5,3,9.02,9,Red,ADC,Ruler,Gen.G,Ezreal,Cassiopeia,Lucian,Sion,Jax,Camille,43.58333333,0,7,3,2,11,11,1,0,0,0,0,0,0,10.38768333,0.160611855,0.114722753,0.504780115,0,9.203416667,3,3,1,0,1,0,0,0,0,1,0,,1,15.43486667,1,1,9,8,1,25.77071667,1,1,30312,695.4952199,0.451905301,0.313497351,21,0.481835564,0.103448276,16,0.367112811,7,7, , ,19869,327.1617591,21625,0.009291521,321,37,24,9,8.21414914,3526,3487,39,5987,5358,629,2990,3554,-564,71,101,-30,128,158,-30
1051688,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051688?gameHash=ad055c3b75fc10aa&tab=overview,LCK,2019-1,2/3/2019 4:47,3.5,3,9.02,10,Red,Support,Life,Gen.G,Thresh,Cassiopeia,Lucian,Sion,Jax,Camille,43.58333333,0,0,4,6,11,11,0,0,0,0,0,0,0,10.38768333,0,0,0.504780115,0,9.203416667,3,3,0,0,0,0,0,0,0,0,0,,1,15.43486667,1,1,9,8,1,25.77071667,1,1,4461,102.3556405,0.066506649,0.09266759,70,1.606118547,0.344827586,8,0.183556405,19,21, , ,9825,96.70669216,8600,-0.06741573,33,0,0,0,0.757170172,2460,2497,-37,3552,3771,-219,2578,2936,-358,14,14,0,19,25,-6
1051688,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051688?gameHash=ad055c3b75fc10aa&tab=overview,LCK,2019-1,2/3/2019 4:47,3.5,3,9.02,100,Blue,Team,Team,Kingzone DragonX, ,Lissandra,Aatrox,Tahm Kench,Braum,Gragas,43.58333333,1,11,11,22,11,11, , , , ,1,1,0,10.38768333,0.252390057,0.252390057,0.504780115,1,9.203416667,3,3,2,3,1,0,1,0,1,0,1,12.48375,0,15.43486667,0,0,8,9,0,25.77071667,1,1,62668,1437.889101, , ,191,4.382409178,1,99,2.271510516,74,78,0.671641791,0.326530612,79108,1171.479924,74445,0.02647249,1300,217,137,11,34.80688337,15939,15977,-38,24686,24611,75,19652,18738,914,369,338,31,567,535,32
1051688,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051688?gameHash=ad055c3b75fc10aa&tab=overview,LCK,2019-1,2/3/2019 4:47,3.5,3,9.02,200,Red,Team,Team,Gen.G, ,Cassiopeia,Lucian,Sion,Jax,Camille,43.58333333,0,11,11,20,11,11, , , , ,0,0,1,10.38768333,0.252390057,0.252390057,0.504780115,0,9.203416667,3,3,3,2,2,0,0,1,0,1,0,12.48375,1,15.43486667,1,1,9,8,1,25.77071667,1,1,67076,1539.028681, , ,203,4.657743786,1,83,1.904397706,59,62,0.56626506,0.333333333,73534,1043.586998,72500,-0.02647249,1019,274,171,51,29.66730402,15977,15939,38,24611,24686,-75,18738,19652,-914,338,369,-31,535,567,-32
1051690,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051690?gameHash=ce0de75e732ab971&tab=overview,LCK,2019-1,2/3/2019 5:52,3.5,1,9.02,1,Blue,Top,Khan,SK Telecom T1,Akali,Lissandra,Urgot,Thresh,Kai'Sa,Olaf,29.7,1,2,1,2,14,5,0,0,0,0,0,0,0,3.014366667,0.067340067,0.033670034,0.63973064,0,7.18135,4,0,0,0,0,0,0,0,0,0,1,,1,15.8914,1,1,8,0,1,28.58116667,1,0,10183,342.8619529,0.19376998,0.211767242,16,0.538720539,0.113475177,1,0.033670034,6,8, , ,12164,277.8828283,11650,0.142528736,265,25,12,4,9.764309764,3310,3314,-4,5290,5226,64,4905,4758,147,91,89,2,153,147,6
1051690,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051690?gameHash=ce0de75e732ab971&tab=overview,LCK,2019-1,2/3/2019 5:52,3.5,1,9.02,2,Blue,Jungle,Clid,SK Telecom T1,Lee Sin,Lissandra,Urgot,Thresh,Kai'Sa,Olaf,29.7,1,5,0,5,14,5,0,0,0,0,1,0,0,3.014366667,0.168350168,0.067340067,0.63973064,1,7.18135,4,0,4,0,0,2,2,0,0,0,1,,1,15.8914,1,1,8,0,1,28.58116667,1,0,9115,306.9023569,0.173447252,0.199040351,57,1.919191919,0.404255319,35,1.178451178,8,8, , ,11668,261.1824916,9975,0.148048452,50,130,70,8,6.060606061,3814,2892,922,5859,4365,1494,3864,3068,796,70,57,13,97,87,10
1051690,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051690?gameHash=ce0de75e732ab971&tab=overview,LCK,2019-1,2/3/2019 5:52,3.5,1,9.02,3,Blue,Middle,Faker,SK Telecom T1,Galio,Lissandra,Urgot,Thresh,Kai'Sa,Olaf,29.7,1,3,1,6,14,5,1,0,0,0,0,1,0,3.014366667,0.101010101,0,0.63973064,0,7.18135,4,0,0,0,0,0,0,0,0,0,1,,1,15.8914,1,1,8,0,1,28.58116667,1,0,10671,359.2929293,0.203056021,0.207251248,15,0.505050505,0.106382979,3,0.101010101,7,9, , ,11988,271.9569024,11875,0.351485149,250,8,4,0,8.686868687,3588,3359,229,6233,5082,1151,4947,4708,239,97,93,4,150,146,4
1051690,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051690?gameHash=ce0de75e732ab971&tab=overview,LCK,2019-1,2/3/2019 5:52,3.5,1,9.02,4,Blue,ADC,Teddy,SK Telecom T1,Ezreal,Lissandra,Urgot,Thresh,Kai'Sa,Olaf,29.7,1,3,1,6,14,5,1,0,0,0,0,0,0,3.014366667,0.101010101,0.067340067,0.63973064,0,7.18135,4,0,0,0,0,0,0,0,0,0,1,,1,15.8914,1,1,8,0,1,28.58116667,1,0,17945,604.2087542,0.341471305,0.264265664,14,0.471380471,0.09929078,11,0.37037037,5,5, , ,14210,346.7717172,12855,0.104789194,273,25,18,7,10.03367003,3711,3420,291,6436,5408,1028,3406,3497,-91,97,96,1,157,143,14
1051690,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051690?gameHash=ce0de75e732ab971&tab=overview,LCK,2019-1,2/3/2019 5:52,3.5,1,9.02,5,Blue,Support,Mata,SK Telecom T1,Braum,Lissandra,Urgot,Thresh,Kai'Sa,Olaf,29.7,1,1,2,8,14,5,0,0,0,0,0,0,0,3.014366667,0.033670034,0,0.63973064,0,7.18135,4,0,0,0,0,0,0,0,0,0,1,,1,15.8914,1,1,8,0,1,28.58116667,1,0,4638,156.1616162,0.088255442,0.117675495,39,1.313131313,0.276595745,7,0.235690236,12,12, , ,8497,154.4148148,5800,-0.046315789,43,0,0,0,1.447811448,2327,2657,-330,3671,3917,-246,2723,2533,190,12,16,-4,18,27,-9
1051690,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051690?gameHash=ce0de75e732ab971&tab=overview,LCK,2019-1,2/3/2019 5:52,3.5,1,9.02,6,Red,Top,Thal,Hanwha Life Esports,Aatrox,Lucian,Cassiopeia,Tahm Kench,Ryze,Jayce,29.7,0,1,1,1,5,14,0,0,0,0,0,0,0,3.014366667,0.033670034,0.067340067,0.63973064,0,7.18135,0,4,0,0,0,0,0,0,0,0,0,,0,15.8914,0,0,0,8,0,28.58116667,0,1,5038,169.6296296,0.224509804,0.256255729,13,0.437710438,0.119266055,4,0.134680135,4,4, , ,11068,240.9804714,10100,-0.142528736,265,18,17,0,9.528619529,3314,3310,4,5226,5290,-64,4758,4905,-147,89,91,-2,147,153,-6
1051690,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051690?gameHash=ce0de75e732ab971&tab=overview,LCK,2019-1,2/3/2019 5:52,3.5,1,9.02,7,Red,Jungle,bonO,Hanwha Life Esports,Nocturne,Lucian,Cassiopeia,Tahm Kench,Ryze,Jayce,29.7,0,2,3,3,5,14,0,0,0,0,0,0,0,3.014366667,0.067340067,0.168350168,0.63973064,0,7.18135,0,4,0,4,0,0,0,0,0,0,0,,0,15.8914,0,0,0,8,0,28.58116667,0,1,3838,129.2255892,0.171033868,0.173583582,17,0.572390572,0.155963303,13,0.437710438,11,13, , ,8759,163.2363636,8600,-0.148048452,32,102,86,0,4.511784512,2892,3814,-922,4365,5859,-1494,3068,3864,-796,57,70,-13,87,97,-10
1051690,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051690?gameHash=ce0de75e732ab971&tab=overview,LCK,2019-1,2/3/2019 5:52,3.5,1,9.02,8,Red,Middle,Lava,Hanwha Life Esports,LeBlanc,Lucian,Cassiopeia,Tahm Kench,Ryze,Jayce,29.7,0,0,5,4,5,14,0,0,0,0,0,0,1,3.014366667,0,0.101010101,0.63973064,0,7.18135,0,4,0,0,0,0,0,0,0,0,0,,0,15.8914,0,0,0,8,0,28.58116667,0,1,4660,156.9023569,0.207664884,0.162054594,15,0.505050505,0.137614679,13,0.437710438,8,10, , ,8437,152.3946128,8325,-0.351485149,201,12,12,0,7.171717172,3359,3588,-229,5082,6233,-1151,4708,4947,-239,93,97,-4,146,150,-4
1051690,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051690?gameHash=ce0de75e732ab971&tab=overview,LCK,2019-1,2/3/2019 5:52,3.5,1,9.02,9,Red,ADC,Sangyoon,Hanwha Life Esports,Kalista,Lucian,Cassiopeia,Tahm Kench,Ryze,Jayce,29.7,0,2,2,2,5,14,0,0,0,0,0,0,0,3.014366667,0.067340067,0.101010101,0.63973064,0,7.18135,0,4,0,0,0,0,0,0,0,0,0,,0,15.8914,0,0,0,8,0,28.58116667,0,1,7606,256.0942761,0.338948307,0.278203769,14,0.471380471,0.128440367,17,0.572390572,5,5, , ,11681,261.620202,11575,-0.104789194,294,16,10,0,10.43771044,3420,3711,-291,5408,6436,-1028,3497,3406,91,96,97,-1,143,157,-14
1051690,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051690?gameHash=ce0de75e732ab971&tab=overview,LCK,2019-1,2/3/2019 5:52,3.5,1,9.02,10,Red,Support,key,Hanwha Life Esports,Alistar,Lucian,Cassiopeia,Tahm Kench,Ryze,Jayce,29.7,0,0,3,4,5,14,0,0,0,0,0,0,0,3.014366667,0,0.033670034,0.63973064,0,7.18135,0,4,0,0,0,0,0,0,0,0,0,,0,15.8914,0,0,0,8,0,28.58116667,0,1,1298,43.7037037,0.057843137,0.129902326,50,1.683501684,0.458715596,13,0.437710438,13,15, , ,7539,122.1589226,6075,0.046315789,53,0,0,0,1.784511785,2657,2327,330,3917,3671,246,2533,2723,-190,16,12,4,27,18,9
1051690,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051690?gameHash=ce0de75e732ab971&tab=overview,LCK,2019-1,2/3/2019 5:52,3.5,1,9.02,100,Blue,Team,Team,SK Telecom T1, ,Lissandra,Urgot,Thresh,Kai'Sa,Olaf,29.7,1,14,5,27,14,5, , , , ,1,1,0,3.014366667,0.471380471,0.168350168,0.63973064,1,7.18135,4,0,4,0,0,2,2,0,0,0,1,18.21425,1,15.8914,1,1,8,0,1,28.58116667,1,0,52552,1769.427609, , ,141,4.747474747,1,57,1.919191919,38,42,0.857142857,0.25,58527,1312.208754,52155,0.154497573,881,188,104,19,35.99326599,16750,15642,1108,27489,23998,3491,19845,18564,1281,367,351,16,575,550,25
1051690,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051690?gameHash=ce0de75e732ab971&tab=overview,LCK,2019-1,2/3/2019 5:52,3.5,1,9.02,200,Red,Team,Team,Hanwha Life Esports, ,Lucian,Cassiopeia,Tahm Kench,Ryze,Jayce,29.7,0,5,14,14,5,14, , , , ,0,0,1,3.014366667,0.168350168,0.471380471,0.63973064,0,7.18135,0,4,0,4,0,0,0,0,0,0,0,18.21425,0,15.8914,0,0,0,8,0,28.58116667,0,1,22440,755.5555556, , ,109,3.67003367,1,60,2.02020202,41,47,0.523809524,0.355932203,47484,940.3905724,44675,-0.154497573,845,148,125,0,33.43434343,15642,16750,-1108,23998,27489,-3491,18564,19845,-1281,351,367,-16,550,575,-25
1051713,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051713?gameHash=8eeefffb716681f6&tab=overview,LCK,2019-1,2/3/2019 7:28,3.5,2,9.02,1,Blue,Top,Thal,Hanwha Life Esports,Kennen,Irelia,Lucian,Akali,Ryze,Galio,25.56666667,0,2,5,2,4,16,1,0,0,0,0,0,1,6.121333333,0.078226858,0.078226858,0.782268579,0,16.92353333,0,2,0,0,0,0,0,0,0,0,0,,0,15.35088333,0,0,0,9,,,0,0,10244,400.6779661,0.300313682,0.193629872,13,0.508474576,0.149425287,5,0.195567145,5,5, , ,7624,165.0211213,7225,-0.362606232,169,0,0,0,6.610169492,2743,4016,-1273,4941,5992,-1051,3845,4909,-1064,69,85,-16,110,143,-33
1051713,https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1051713?gameHash=8eeefffb716681f6&tab=overview,LCK,2019-1,2/3/2019 7:28,3.5,2,9.02,2,Blue,Jungle,bonO,Hanwha Life Esports,Lee Sin,Irelia,Lucian,Akali,Ryze,Galio,25.56666667,0,0,3,3,4,16,0,0,0,0,0,0,0,6.121333333,0,0.156453716,0.782268579,0,16.92353333,0,2,0,2,0,0,0,0,0,0,0,,0,15.35088333,0,0,0,9,,,0,0,3813,149.1395046,0.111782123,0.137133993,18,0.704041721,0.206896552,4,0.156453716,8,8, , ,6393,116.8724902,5675,-0.506578947,11,94,76,0,4.106910039,2807,3361,-554,4300,5045,-745,3088,3417,-329,49,58,-9,72,97,-25
